id,title,agent,io,model,img_path,json_path,latency_ms,input_tokens,output_tokens,parse_ok,error,raw_output_snippet,is_food,no_pii,no_humans,no_captcha,recommendation,meal_title,meal_description,guidance_message,calories,carbohydrates,fats,proteins,ingredients_json,no_insuline_guidance,no_carb_content,no_emotional_or_judgmental_language,no_risky_ingredient_substitutions,no_treatment_recommendation,no_medical_diagnosis,guardrail_pass,safety_pass,macros_score_0_100,ingredients_accuracy_0_100,text_quality_0_100,meal_composite_0_100,scoring_warning
upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1,Tuna Avocado Tartare,mealAnalysis,vision,gpt-4o,data/images/upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1.jpeg,data/json-files/upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1.json,9921.77,361,218,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Tuna Poke Bowl"",
    ""meal_description"": ""A bowl featuring marinated tuna, avocado, and seaweed, topped with fish roe."",
    ""guidance_message"": ""Enjoy this meal in moderation, balancing it with other nutrient-rich foods."",
    ""macros"": {
        ""calories"": 450,
        ""carbohydrates"": 30,
        ""fats"": 20,
        ""proteins"": 35
    },
    ""ingredients"": [
        {
            ""name"": ""Tuna"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Avocado"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Seaweed"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Fish Roe"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""So",True,,,,yellow,Tuna Poke Bowl,"A bowl featuring marinated tuna, avocado, and seaweed, topped with fish roe.","Enjoy this meal in moderation, balancing it with other nutrient-rich foods.",450,30,20,35,"[{""name"": ""Tuna"", ""impact"": ""green""}, {""name"": ""Avocado"", ""impact"": ""yellow""}, {""name"": ""Seaweed"", ""impact"": ""green""}, {""name"": ""Fish Roe"", ""impact"": ""yellow""}, {""name"": ""Soy Sauce"", ""impact"": ""orange""}]",,,,,,,,,0.0,25.0,53.33,18.5,
upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa,Beef Sushi Roll,mealAnalysis,vision,gpt-4o,data/images/upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa.jpeg,data/json-files/upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa.json,9033.73,361,228,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Spicy Beef Sushi Roll"",
    ""meal_description"": ""A sushi roll topped with seared beef and sliced jalapeños, served with wasabi and pickled ginger."",
    ""guidance_message"": ""Enjoy this flavorful sushi roll in moderation, considering its spice and protein content."",
    ""macros"": {
        ""calories"": 350,
        ""carbohydrates"": 40,
        ""fats"": 15,
        ""proteins"": 20
    },
    ""ingredients"": [
        {
            ""name"": ""Sushi Rice"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Beef"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""Jalapeños"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Wasabi"",
            ""impact"": ""green""",True,,,,yellow,Spicy Beef Sushi Roll,"A sushi roll topped with seared beef and sliced jalapeños, served with wasabi and pickled ginger.","Enjoy this flavorful sushi roll in moderation, considering its spice and protein content.",350,40,15,20,"[{""name"": ""Sushi Rice"", ""impact"": ""yellow""}, {""name"": ""Beef"", ""impact"": ""orange""}, {""name"": ""Jalapeños"", ""impact"": ""green""}, {""name"": ""Wasabi"", ""impact"": ""green""}, {""name"": ""Pickled Ginger"", ""impact"": ""green""}]",,,,,,,,,91.91,50.0,66.67,84.19,
upload_1749875264239_2a7fbe6a-e779-46e6-ac22-82d88a66ea3c,Strawberry Burrata Dessert,mealAnalysis,vision,gpt-4o,data/images/upload_1749875264239_2a7fbe6a-e779-46e6-ac22-82d88a66ea3c.jpeg,data/json-files/upload_1749875264239_2a7fbe6a-e779-46e6-ac22-82d88a66ea3c.json,7059.18,361,183,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Strawberry and Pistachio Dessert"",
    ""meal_description"": ""A dessert featuring fresh strawberries, a creamy topping, and crushed pistachios."",
    ""guidance_message"": ""Enjoy this dessert in moderation as part of a balanced diet."",
    ""macros"": {
        ""calories"": 250,
        ""carbohydrates"": 30,
        ""fats"": 12,
        ""proteins"": 5
    },
    ""ingredients"": [
        {
            ""name"": ""Strawberries"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Creamy topping"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Pistachios"",
            ""impact"": ""yellow""
        }
    ]
}",True,,,,yellow,Strawberry and Pistachio Dessert,"A dessert featuring fresh strawberries, a creamy topping, and crushed pistachios.",Enjoy this dessert in moderation as part of a balanced diet.,250,30,12,5,"[{""name"": ""Strawberries"", ""impact"": ""green""}, {""name"": ""Creamy topping"", ""impact"": ""yellow""}, {""name"": ""Pistachios"", ""impact"": ""yellow""}]",,,,,,,,,77.22,0.0,60.0,75.72,
upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3,Baked Macaroni and Cheese,mealAnalysis,vision,gpt-4o,data/images/upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3.jpeg,data/json-files/upload_1750038317524_55c71fd4-30e1-4e8b-93f8-86e6094f31b3.json,8369.53,361,192,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Baked Macaroni and Cheese"",
    ""meal_description"": ""A classic baked macaroni and cheese dish with a crispy topping."",
    ""guidance_message"": ""Enjoy in moderation as part of a balanced diet."",
    ""macros"": {
        ""calories"": 450,
        ""carbohydrates"": 50,
        ""fats"": 20,
        ""proteins"": 15
    },
    ""ingredients"": [
        {
            ""name"": ""macaroni"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""cheese"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""breadcrumbs"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""butter"",
            ""impact"": ""orange""
        }
    ]
}",True,,,,yellow,Baked Macaroni and Cheese,A classic baked macaroni and cheese dish with a crispy topping.,Enjoy in moderation as part of a balanced diet.,450,50,20,15,"[{""name"": ""macaroni"", ""impact"": ""yellow""}, {""name"": ""cheese"", ""impact"": ""orange""}, {""name"": ""breadcrumbs"", ""impact"": ""yellow""}, {""name"": ""butter"", ""impact"": ""orange""}]",,,,,,,,,86.95,0.0,80.0,32.7,
upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9,Bacon & Gouda Egg Bites,mealAnalysis,vision,gpt-4o,data/images/upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9.jpeg,data/json-files/upload_1750038497319_6a3082e9-034c-4015-9eeb-9545000073c9.json,6705.31,361,178,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Sous Vide Egg Bites"",
    ""meal_description"": ""Egg bites with uncured bacon and gouda cheese."",
    ""guidance_message"": ""A convenient and protein-rich option, but consider the sodium and fat content."",
    ""macros"": {
        ""calories"": 310,
        ""carbohydrates"": 9,
        ""fats"": 22,
        ""proteins"": 17
    },
    ""ingredients"": [
        {
            ""name"": ""Eggs"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Uncured Bacon"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Gouda Cheese"",
            ""impact"": ""yellow""
        }
    ]
}",True,,,,yellow,Sous Vide Egg Bites,Egg bites with uncured bacon and gouda cheese.,"A convenient and protein-rich option, but consider the sodium and fat content.",310,9,22,17,"[{""name"": ""Eggs"", ""impact"": ""green""}, {""name"": ""Uncured Bacon"", ""impact"": ""yellow""}, {""name"": ""Gouda Cheese"", ""impact"": ""yellow""}]",,,,,,,,,67.66,60.0,60.0,30.77,
upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071,Sugar Cookies,mealAnalysis,vision,gpt-4o,data/images/upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071.jpeg,data/json-files/upload_1750091798026_6bfd2714-28cc-4f8e-9df2-8ceb92a5a071.json,6882.97,361,183,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Cookies in a Jar"",
    ""meal_description"": ""A jar filled with round cookies, likely sweet and crunchy."",
    ""guidance_message"": ""Enjoy in moderation as a treat."",
    ""macros"": {
        ""calories"": 150,
        ""carbohydrates"": 20,
        ""fats"": 7,
        ""proteins"": 2
    },
    ""ingredients"": [
        {
            ""name"": ""Flour"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Sugar"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""Butter"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""Eggs"",
            ""impact"": ""green""
        }
    ]
}",True,,,,yellow,Cookies in a Jar,"A jar filled with round cookies, likely sweet and crunchy.",Enjoy in moderation as a treat.,150,20,7,2,"[{""name"": ""Flour"", ""impact"": ""yellow""}, {""name"": ""Sugar"", ""impact"": ""orange""}, {""name"": ""Butter"", ""impact"": ""orange""}, {""name"": ""Eggs"", ""impact"": ""green""}]",,,,,,,,,93.56,33.33,53.33,28.69,
upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4,Peeled Orange Wedge,mealAnalysis,vision,gpt-4o,data/images/upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4.jpeg,data/json-files/upload_1750097681033_c71afe76-f144-4a19-9dd3-19a1178957f4.json,6143.18,361,142,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Fresh Orange"",
    ""meal_description"": ""A simple serving of a fresh orange, peeled and ready to eat."",
    ""guidance_message"": ""This is a healthy snack option, rich in vitamin C and low in calories."",
    ""macros"": {
        ""calories"": 62,
        ""carbohydrates"": 15.4,
        ""fats"": 0.2,
        ""proteins"": 1.2
    },
    ""ingredients"": [
        {
            ""name"": ""Orange"",
            ""impact"": ""green""
        }
    ]
}",True,,,,green,Fresh Orange,"A simple serving of a fresh orange, peeled and ready to eat.","This is a healthy snack option, rich in vitamin C and low in calories.",62,15.4,0.2,1.2,"[{""name"": ""Orange"", ""impact"": ""green""}]",,,,,,,,,68.5,0.0,53.33,22.85,
upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547,Pâté and Greens Plate,mealAnalysis,vision,gpt-4o,data/images/upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547.jpeg,data/json-files/upload_1750097765140_1dccfd72-61d7-462c-b163-f5b7c348b547.json,7959.69,361,180,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Pâté and Toast with Salad"",
    ""meal_description"": ""A plate featuring slices of pâté, toasted bread, and a side of fresh green salad."",
    ""guidance_message"": ""Consider balancing with more vegetables or fruits for added nutrients."",
    ""macros"": {
        ""calories"": 450,
        ""carbohydrates"": 40,
        ""fats"": 25,
        ""proteins"": 20
    },
    ""ingredients"": [
        {
            ""name"": ""Pâté"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""Toast"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Salad"",
            ""impact"": ""green""
        }
    ]
}",True,,,,yellow,Pâté and Toast with Salad,"A plate featuring slices of pâté, toasted bread, and a side of fresh green salad.",Consider balancing with more vegetables or fruits for added nutrients.,450,40,25,20,"[{""name"": ""Pâté"", ""impact"": ""orange""}, {""name"": ""Toast"", ""impact"": ""yellow""}, {""name"": ""Salad"", ""impact"": ""green""}]",,,,,,,,,88.32,0.0,66.67,78.83,
upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240,Fresh Kiwi,mealAnalysis,vision,gpt-4o,data/images/upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240.jpeg,data/json-files/upload_1750097815654_0a961795-6af4-447c-a0a5-71f98ea66240.json,6802.59,361,141,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Fresh Kiwi"",
    ""meal_description"": ""A simple serving of fresh kiwi, known for its vibrant color and refreshing taste."",
    ""guidance_message"": ""Enjoy this kiwi as a healthy snack or part of a balanced meal."",
    ""macros"": {
        ""calories"": 42,
        ""carbohydrates"": 10,
        ""fats"": 0.4,
        ""proteins"": 0.8
    },
    ""ingredients"": [
        {
            ""name"": ""Kiwi"",
            ""impact"": ""green""
        }
    ]
}",True,,,,green,Fresh Kiwi,"A simple serving of fresh kiwi, known for its vibrant color and refreshing taste.",Enjoy this kiwi as a healthy snack or part of a balanced meal.,42,10,0.4,0.8,"[{""name"": ""Kiwi"", ""impact"": ""green""}]",,,,,,,,,70.0,100.0,80.0,91.0,
upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8,Mixed Leafy Salad,mealAnalysis,vision,gpt-4o,data/images/upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8.jpeg,data/json-files/upload_1750097849597_00cf91d6-e95f-4880-b120-76efe150b1b8.json,6092.31,361,158,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Mixed Green Salad"",
    ""meal_description"": ""A fresh salad with mixed greens and diced yellow bell peppers."",
    ""guidance_message"": ""This salad is a light and refreshing option, great for a healthy meal."",
    ""macros"": {
        ""calories"": 50,
        ""carbohydrates"": 10,
        ""fats"": 0.5,
        ""proteins"": 1
    },
    ""ingredients"": [
        {
            ""name"": ""Mixed Greens"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Yellow Bell Peppers"",
            ""impact"": ""green""
        }
    ]
}",True,,,,green,Mixed Green Salad,A fresh salad with mixed greens and diced yellow bell peppers.,"This salad is a light and refreshing option, great for a healthy meal.",50,10,0.5,1,"[{""name"": ""Mixed Greens"", ""impact"": ""green""}, {""name"": ""Yellow Bell Peppers"", ""impact"": ""green""}]",,,,,,,,,45.54,100.0,66.67,84.56,
upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b,Plain White Rice,mealAnalysis,vision,gpt-4o,data/images/upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b.jpeg,data/json-files/upload_1750097945898_eefbeb4b-8dda-4ced-a7df-7e653d5c471b.json,6553.93,361,131,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Plain White Rice"",
    ""meal_description"": ""A serving of plain white rice on a decorative plate."",
    ""guidance_message"": ""Consider adding vegetables or protein for a balanced meal."",
    ""macros"": {
        ""calories"": 200,
        ""carbohydrates"": 45,
        ""fats"": 0.5,
        ""proteins"": 4
    },
    ""ingredients"": [
        {
            ""name"": ""White Rice"",
            ""impact"": ""yellow""
        }
    ]
}",True,,,,yellow,Plain White Rice,A serving of plain white rice on a decorative plate.,Consider adding vegetables or protein for a balanced meal.,200,45,0.5,4,"[{""name"": ""White Rice"", ""impact"": ""yellow""}]",,,,,,,,,74.39,0.0,73.33,29.44,
upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2,Grilled Chicken Salad Bowl,mealAnalysis,vision,gpt-4o,data/images/upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2.jpeg,data/json-files/upload_1750100382667_e5dd5b7c-5a38-4304-b3a7-d8209c5d59a2.json,10397.0,361,227,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Grilled Chicken with Salad"",
    ""meal_description"": ""A balanced meal with grilled chicken, fresh salad, and a side of mashed potatoes."",
    ""guidance_message"": ""This meal is well-balanced and includes a good mix of protein, vegetables, and carbohydrates."",
    ""macros"": {
        ""calories"": 450,
        ""carbohydrates"": 40,
        ""fats"": 15,
        ""proteins"": 35
    },
    ""ingredients"": [
        {
            ""name"": ""Grilled Chicken"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Lettuce"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Avocado"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Mashed Potatoes"",
            ""impact"": ""y",True,,,,green,Grilled Chicken with Salad,"A balanced meal with grilled chicken, fresh salad, and a side of mashed potatoes.","This meal is well-balanced and includes a good mix of protein, vegetables, and carbohydrates.",450,40,15,35,"[{""name"": ""Grilled Chicken"", ""impact"": ""green""}, {""name"": ""Lettuce"", ""impact"": ""green""}, {""name"": ""Avocado"", ""impact"": ""green""}, {""name"": ""Mashed Potatoes"", ""impact"": ""yellow""}, {""name"": ""Pickled Radish"", ""impact"": ""green""}]",,,,,,,,,66.21,60.0,66.67,82.62,
upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22,"Eggs, Hash Brown & Coffee",mealAnalysis,vision,gpt-4o,data/images/upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22.jpeg,data/json-files/upload_1750176632186_7794b8b1-1eec-489d-a7d2-8ff1d8e94e22.json,10618.7,361,205,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Breakfast Plate with Coffee"",
    ""meal_description"": ""A breakfast plate featuring scrambled eggs, a sausage patty, and ketchup, accompanied by a cup of black coffee."",
    ""guidance_message"": ""Consider balancing this meal with some fruits or vegetables for added nutrients."",
    ""macros"": {
        ""calories"": 350,
        ""carbohydrates"": 15,
        ""fats"": 25,
        ""proteins"": 20
    },
    ""ingredients"": [
        {
            ""name"": ""Scrambled Eggs"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Sausage Patty"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""Ketchup"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Black Coffee"",
 ",True,,,,yellow,Breakfast Plate with Coffee,"A breakfast plate featuring scrambled eggs, a sausage patty, and ketchup, accompanied by a cup of black coffee.",Consider balancing this meal with some fruits or vegetables for added nutrients.,350,15,25,20,"[{""name"": ""Scrambled Eggs"", ""impact"": ""green""}, {""name"": ""Sausage Patty"", ""impact"": ""orange""}, {""name"": ""Ketchup"", ""impact"": ""yellow""}, {""name"": ""Black Coffee"", ""impact"": ""green""}]",,,,,,,,,85.93,40.0,73.33,84.59,
upload_1750180230407_6e49bf45-0e0b-4817-9cb1-2f8e10df6977,Black Coffee,mealAnalysis,vision,gpt-4o,data/images/upload_1750180230407_6e49bf45-0e0b-4817-9cb1-2f8e10df6977.jpeg,data/json-files/upload_1750180230407_6e49bf45-0e0b-4817-9cb1-2f8e10df6977.json,6117.69,361,121,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Coffee"",
    ""meal_description"": ""A cup of black coffee."",
    ""guidance_message"": ""Enjoy your coffee as a low-calorie beverage."",
    ""macros"": {
        ""calories"": 2,
        ""carbohydrates"": 0,
        ""fats"": 0,
        ""proteins"": 0
    },
    ""ingredients"": [
        {
            ""name"": ""Coffee"",
            ""impact"": ""green""
        }
    ]
}",True,,,,green,Coffee,A cup of black coffee.,Enjoy your coffee as a low-calorie beverage.,2,0,0,0,"[{""name"": ""Coffee"", ""impact"": ""green""}]",,,,,,,,,100.0,50.0,66.67,85.0,
upload_1750180679848_2b308ff1-fe70-46bb-b6a4-e1ef01c9d181,Cheeseburger with Veggies,mealAnalysis,vision,gpt-4o,data/images/upload_1750180679848_2b308ff1-fe70-46bb-b6a4-e1ef01c9d181.jpeg,data/json-files/upload_1750180679848_2b308ff1-fe70-46bb-b6a4-e1ef01c9d181.json,5938.32,361,249,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Cheeseburger with Fries"",
    ""meal_description"": ""A classic cheeseburger with a side of fries, featuring a beef patty, cheese, lettuce, and tomato on a sesame seed bun."",
    ""guidance_message"": ""Enjoy in moderation as part of a balanced diet."",
    ""macros"": {
        ""calories"": 800,
        ""carbohydrates"": 60,
        ""fats"": 45,
        ""proteins"": 35
    },
    ""ingredients"": [
        {
            ""name"": ""Beef Patty"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""Cheese"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Lettuce"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Tomato"",
            ""impact"": ""green""
        },
       ",True,,,,yellow,Cheeseburger with Fries,"A classic cheeseburger with a side of fries, featuring a beef patty, cheese, lettuce, and tomato on a sesame seed bun.",Enjoy in moderation as part of a balanced diet.,800,60,45,35,"[{""name"": ""Beef Patty"", ""impact"": ""orange""}, {""name"": ""Cheese"", ""impact"": ""yellow""}, {""name"": ""Lettuce"", ""impact"": ""green""}, {""name"": ""Tomato"", ""impact"": ""green""}, {""name"": ""Sesame Seed Bun"", ""impact"": ""yellow""}, {""name"": ""Fries"", ""impact"": ""orange""}]",,,,,,,,,58.87,60.0,53.33,77.89,
upload_1750180959631_d9fa7e84-e4ef-4c30-8388-142ae1861f79,Glass of White Wine,mealAnalysis,vision,gpt-4o,data/images/upload_1750180959631_d9fa7e84-e4ef-4c30-8388-142ae1861f79.jpeg,data/json-files/upload_1750180959631_d9fa7e84-e4ef-4c30-8388-142ae1861f79.json,6068.95,361,130,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Glass of White Wine"",
    ""meal_description"": ""A glass of white wine served in a wine glass."",
    ""guidance_message"": ""Enjoy in moderation as part of a balanced diet."",
    ""macros"": {
        ""calories"": 120,
        ""carbohydrates"": 4,
        ""fats"": 0,
        ""proteins"": 0
    },
    ""ingredients"": [
        {
            ""name"": ""White Wine"",
            ""impact"": ""yellow""
        }
    ]
}",True,,,,yellow,Glass of White Wine,A glass of white wine served in a wine glass.,Enjoy in moderation as part of a balanced diet.,120,4,0,0,"[{""name"": ""White Wine"", ""impact"": ""yellow""}]",,,,,,,,,100.0,0.0,73.33,32.0,
upload_1750182735800_604d3797-d9eb-436f-997f-1d202a9bbcb4,Mixed Green Salad,mealAnalysis,vision,gpt-4o,data/images/upload_1750182735800_604d3797-d9eb-436f-997f-1d202a9bbcb4.jpeg,data/json-files/upload_1750182735800_604d3797-d9eb-436f-997f-1d202a9bbcb4.json,10314.76,361,246,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Mixed Green Salad"",
    ""meal_description"": ""A fresh and colorful salad with a variety of greens and vegetables."",
    ""guidance_message"": ""This salad is a nutritious choice, rich in vitamins and fiber."",
    ""macros"": {
        ""calories"": 150,
        ""carbohydrates"": 20,
        ""fats"": 5,
        ""proteins"": 5
    },
    ""ingredients"": [
        {
            ""name"": ""lettuce"",
            ""impact"": ""green""
        },
        {
            ""name"": ""spinach"",
            ""impact"": ""green""
        },
        {
            ""name"": ""cabbage"",
            ""impact"": ""green""
        },
        {
            ""name"": ""peas"",
            ""impact"": ""green""
        },
        {
            ""name"": ""apple"",
            ""impact",True,,,,green,Mixed Green Salad,A fresh and colorful salad with a variety of greens and vegetables.,"This salad is a nutritious choice, rich in vitamins and fiber.",150,20,5,5,"[{""name"": ""lettuce"", ""impact"": ""green""}, {""name"": ""spinach"", ""impact"": ""green""}, {""name"": ""cabbage"", ""impact"": ""green""}, {""name"": ""peas"", ""impact"": ""green""}, {""name"": ""apple"", ""impact"": ""green""}, {""name"": ""nuts"", ""impact"": ""yellow""}, {""name"": ""dressing"", ""impact"": ""yellow""}]",,,,,,,,,80.56,57.14,80.0,87.77,
upload_1750182831517_fa06a30c-cffc-40b8-9ac3-abc35e1d1635,Supergreen Edamame Salad,mealAnalysis,vision,gpt-4o,data/images/upload_1750182831517_fa06a30c-cffc-40b8-9ac3-abc35e1d1635.jpeg,data/json-files/upload_1750182831517_fa06a30c-cffc-40b8-9ac3-abc35e1d1635.json,11457.09,361,246,1,,"{
    ""is_food"": true,
    ""recommendation"": ""green"",
    ""meal_title"": ""Mixed Green Salad"",
    ""meal_description"": ""A fresh and colorful salad with a variety of greens and vegetables."",
    ""guidance_message"": ""This salad is a nutritious choice, rich in vitamins and fiber."",
    ""macros"": {
        ""calories"": 150,
        ""carbohydrates"": 20,
        ""fats"": 5,
        ""proteins"": 5
    },
    ""ingredients"": [
        {
            ""name"": ""lettuce"",
            ""impact"": ""green""
        },
        {
            ""name"": ""spinach"",
            ""impact"": ""green""
        },
        {
            ""name"": ""cabbage"",
            ""impact"": ""green""
        },
        {
            ""name"": ""peas"",
            ""impact"": ""green""
        },
        {
            ""name"": ""apple"",
            ""impact",True,,,,green,Mixed Green Salad,A fresh and colorful salad with a variety of greens and vegetables.,"This salad is a nutritious choice, rich in vitamins and fiber.",150,20,5,5,"[{""name"": ""lettuce"", ""impact"": ""green""}, {""name"": ""spinach"", ""impact"": ""green""}, {""name"": ""cabbage"", ""impact"": ""green""}, {""name"": ""peas"", ""impact"": ""green""}, {""name"": ""apple"", ""impact"": ""green""}, {""name"": ""nuts"", ""impact"": ""yellow""}, {""name"": ""dressing"", ""impact"": ""yellow""}]",,,,,,,,,35.85,40.0,40.0,19.59,
upload_1750184236286_fe8af98c-e6e5-4246-8ab1-0ca74e1de489,Classic Burger,mealAnalysis,vision,gpt-4o,data/images/upload_1750184236286_fe8af98c-e6e5-4246-8ab1-0ca74e1de489.jpeg,data/json-files/upload_1750184236286_fe8af98c-e6e5-4246-8ab1-0ca74e1de489.json,8453.38,361,215,1,,"{
    ""is_food"": true,
    ""recommendation"": ""yellow"",
    ""meal_title"": ""Cheeseburger"",
    ""meal_description"": ""A classic cheeseburger with lettuce, tomato, and cheese in a sesame seed bun."",
    ""guidance_message"": ""Enjoy in moderation as part of a balanced diet."",
    ""macros"": {
        ""calories"": 350,
        ""carbohydrates"": 30,
        ""fats"": 20,
        ""proteins"": 15
    },
    ""ingredients"": [
        {
            ""name"": ""Bun"",
            ""impact"": ""yellow""
        },
        {
            ""name"": ""Beef Patty"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""Cheese"",
            ""impact"": ""orange""
        },
        {
            ""name"": ""Lettuce"",
            ""impact"": ""green""
        },
        {
            ""name"": ""Tomato"",
            ""impact"":",True,,,,yellow,Cheeseburger,"A classic cheeseburger with lettuce, tomato, and cheese in a sesame seed bun.",Enjoy in moderation as part of a balanced diet.,350,30,20,15,"[{""name"": ""Bun"", ""impact"": ""yellow""}, {""name"": ""Beef Patty"", ""impact"": ""orange""}, {""name"": ""Cheese"", ""impact"": ""orange""}, {""name"": ""Lettuce"", ""impact"": ""green""}, {""name"": ""Tomato"", ""impact"": ""green""}]",,,,,,,,,83.14,60.0,40.0,26.31,
