id,title,agent,io,model,img_path,json_path,latency_ms,input_tokens,output_tokens,parse_ok,error,raw_output_snippet,is_food,no_pii,no_humans,no_captcha,recommendation,meal_title,meal_description,guidance_message,calories,carbohydrates,fats,proteins,ingredients_json,no_insuline_guidance,no_carb_content,no_emotional_or_judgmental_language,no_risky_ingredient_substitutions,no_treatment_recommendation,no_medical_diagnosis
upload_1753054127030_3f2421d7-8517-4a68-a37e-f2c3fae607db,Green Salad,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753054127030_3f2421d7-8517-4a68-a37e-f2c3fae607db.jpeg,data/json-files/upload_1753054127030_3f2421d7-8517-4a68-a37e-f2c3fae607db.json,11283.98,413,753,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Mixed green salad with shredded vegetables"",
  ""meal_description"": ""A small plate of leafy greens with shredded carrots and spiralized cucumber, lightly dressed."",
  ""guidance_message"": ""Vegetable-forward and low in calories. Consider reducing dressing to lower fat/calories or adding a protein source (e.g., beans, tofu, chicken) and whole grains for a more filling, balanced meal."",
  ""macros"": {
    ""calories"": 85,
    ""carbohydrates"": 8,
    ""fats"": 6,
    ""proteins"": 2
  },
  ""ingredients"": [
    {
      ""name"": ""lettuce"",
      ""impact"": ""green""
    },
    {
      ""name"": ""shredded carrots"",
      ""impact"": ""green""
    },
    {
      ""name"": ""spiralized cucumber"",
      ""impact"": ""green""
    },
    {
      ""name"": ""vinai",True,,,,green,Mixed green salad with shredded vegetables,"A small plate of leafy greens with shredded carrots and spiralized cucumber, lightly dressed.","Vegetable-forward and low in calories. Consider reducing dressing to lower fat/calories or adding a protein source (e.g., beans, tofu, chicken) and whole grains for a more filling, balanced meal.",85,8,6,2,"[{""name"": ""lettuce"", ""impact"": ""green""}, {""name"": ""shredded carrots"", ""impact"": ""green""}, {""name"": ""spiralized cucumber"", ""impact"": ""green""}, {""name"": ""vinaigrette dressing"", ""impact"": ""yellow""}, {""name"": ""sesame seeds (or similar seeds)"", ""impact"": ""yellow""}]",,,,,,
upload_1753054171499_5bc0643b-9294-4412-b80f-3b9c75b2e29b,Simple Green Salad,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753054171499_5bc0643b-9294-4412-b80f-3b9c75b2e29b.jpeg,data/json-files/upload_1753054171499_5bc0643b-9294-4412-b80f-3b9c75b2e29b.json,9022.96,413,764,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Mixed Green Salad with Tomato"",
  ""meal_description"": ""A simple bowl of mixed leafy greens and chopped tomatoes with a light creamy dressing."",
  ""guidance_message"": ""Vegetable-forward and low in calories. To make it more filling, add a source of protein (e.g., grilled chicken, beans, or tofu) and consider swapping creamy dressing for a vinaigrette to reduce saturated fat."",
  ""macros"": {
    ""calories"": 120,
    ""carbohydrates"": 10,
    ""fats"": 8,
    ""proteins"": 2
  },
  ""ingredients"": [
    {
      ""name"": ""mixed salad greens"",
      ""impact"": ""green""
    },
    {
      ""name"": ""tomato"",
      ""impact"": ""green""
    },
    {
      ""name"": ""creamy dressing (small amount)"",
      ""impact"": ""yellow""
    }
  ]
}",True,,,,green,Mixed Green Salad with Tomato,A simple bowl of mixed leafy greens and chopped tomatoes with a light creamy dressing.,"Vegetable-forward and low in calories. To make it more filling, add a source of protein (e.g., grilled chicken, beans, or tofu) and consider swapping creamy dressing for a vinaigrette to reduce saturated fat.",120,10,8,2,"[{""name"": ""mixed salad greens"", ""impact"": ""green""}, {""name"": ""tomato"", ""impact"": ""green""}, {""name"": ""creamy dressing (small amount)"", ""impact"": ""yellow""}]",,,,,,
upload_1753068426109_e9f92f5b-5160-494e-9ff7-32be49b9dca2,Balanced Veggie Plate,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753068426109_e9f92f5b-5160-494e-9ff7-32be49b9dca2.jpeg,data/json-files/upload_1753068426109_e9f92f5b-5160-494e-9ff7-32be49b9dca2.json,12465.71,413,1047,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Mixed Vegetable and Chicken Bowl"",
  ""meal_description"": ""A composed bowl with shredded chicken, a variety of cooked and fresh vegetables (spinach, peas, carrots, broccoli), corn, diced potatoes, cucumber-tomato salad with feta, and some shredded cheese."",
  ""guidance_message"": ""This meal includes lean protein and a wide range of vegetables. To adjust for specific goals, change portion sizes (more vegetables for lower calories, add whole grains for extra energy) and watch added cheeses or dressings for fat and sodium."",
  ""macros"": {
    ""calories"": 480,
    ""carbohydrates"": 50,
    ""fats"": 20,
    ""proteins"": 34
  },
  ""ingredients"": [
    {
      ""name"": ""shredded chicken"",
      ""impact"": ""green""
    },
    {
      ""name",True,,,,green,Mixed Vegetable and Chicken Bowl,"A composed bowl with shredded chicken, a variety of cooked and fresh vegetables (spinach, peas, carrots, broccoli), corn, diced potatoes, cucumber-tomato salad with feta, and some shredded cheese.","This meal includes lean protein and a wide range of vegetables. To adjust for specific goals, change portion sizes (more vegetables for lower calories, add whole grains for extra energy) and watch added cheeses or dressings for fat and sodium.",480,50,20,34,"[{""name"": ""shredded chicken"", ""impact"": ""green""}, {""name"": ""spinach (cooked)"", ""impact"": ""green""}, {""name"": ""mixed cooked vegetables (carrots, broccoli, peas)"", ""impact"": ""green""}, {""name"": ""peas"", ""impact"": ""green""}, {""name"": ""sweet corn"", ""impact"": ""yellow""}, {""name"": ""diced potatoes"", ""impact"": ""yellow""}, {""name"": ""cucumber"", ""impact"": ""green""}, {""name"": ""tomato"", ""impact"": ""green""}, {""name"": ""feta cheese"", ""impact"": ""yellow""}, {""name"": ""shredded cheese"", ""impact"": ""yellow""}, {""name"": ""beets"", ""impact"": ""green""}]",,,,,,
upload_1753199632104_3a898757-6efe-49de-ab61-6195be57723c,Peeled Carrot,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753199632104_3a898757-6efe-49de-ab61-6195be57723c.jpeg,data/json-files/upload_1753199632104_3a898757-6efe-49de-ab61-6195be57723c.json,6465.69,413,639,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Peeled raw carrot"",
  ""meal_description"": ""A single peeled raw carrot piece, ready to eat as a snack or ingredient."",
  ""guidance_message"": ""A simple vegetable snack. For a more balanced mini-meal, pair with a source of protein or healthy fat (e.g., hummus, nut butter, or yogurt)."",
  ""macros"": {
    ""calories"": 41,
    ""carbohydrates"": 9.6,
    ""fats"": 0.24,
    ""proteins"": 0.93
  },
  ""ingredients"": [
    {
      ""name"": ""carrot"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Peeled raw carrot,"A single peeled raw carrot piece, ready to eat as a snack or ingredient.","A simple vegetable snack. For a more balanced mini-meal, pair with a source of protein or healthy fat (e.g., hummus, nut butter, or yogurt).",41,9.6,0.24,0.93,"[{""name"": ""carrot"", ""impact"": ""green""}]",,,,,,
upload_1753199710361_657a23e2-1ed3-4b67-86cb-e5b5b76d0cc5,Miso Soup,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753199710361_657a23e2-1ed3-4b67-86cb-e5b5b76d0cc5.jpeg,data/json-files/upload_1753199710361_657a23e2-1ed3-4b67-86cb-e5b5b76d0cc5.json,8217.1,413,723,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Miso-style Broth with Scallions"",
  ""meal_description"": ""A light clear soup cup with savory miso/dashi flavors, small pieces of tofu or seaweed, and sliced green onions."",
  ""guidance_message"": ""This is a low-calorie, light starter. If you need a more filling meal, pair it with a whole grain and extra protein. Be mindful of sodium content if monitoring salt intake."",
  ""macros"": {
    ""calories"": 45,
    ""carbohydrates"": 4,
    ""fats"": 1,
    ""proteins"": 3
  },
  ""ingredients"": [
    {
      ""name"": ""miso paste"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""dashi/broth"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""tofu"",
      ""impact"": ""green""
    },
    {
      ""name"": ""seaweed (wakame)"",
      ""impact"": ",True,,,,green,Miso-style Broth with Scallions,"A light clear soup cup with savory miso/dashi flavors, small pieces of tofu or seaweed, and sliced green onions.","This is a low-calorie, light starter. If you need a more filling meal, pair it with a whole grain and extra protein. Be mindful of sodium content if monitoring salt intake.",45,4,1,3,"[{""name"": ""miso paste"", ""impact"": ""yellow""}, {""name"": ""dashi/broth"", ""impact"": ""yellow""}, {""name"": ""tofu"", ""impact"": ""green""}, {""name"": ""seaweed (wakame)"", ""impact"": ""green""}, {""name"": ""green onions (scallions)"", ""impact"": ""green""}, {""name"": ""salt/sodium"", ""impact"": ""yellow""}]",,,,,,
upload_1753200023630_697c8163-ee91-4c75-85b8-ad4a947e9e74,Slice of Pizza,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753200023630_697c8163-ee91-4c75-85b8-ad4a947e9e74.jpeg,data/json-files/upload_1753200023630_697c8163-ee91-4c75-85b8-ad4a947e9e74.json,8883.32,413,659,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Slice of ham and olive pizza"",
  ""meal_description"": ""A single triangular slice of pizza with tomato sauce, melted cheese, sliced ham and black olives on a baked crust."",
  ""guidance_message"": ""This slice can fit into a balanced meal occasionally. Consider pairing with a side of vegetables or salad, choosing whole-grain crusts when possible, and moderating processed meats and portion size to improve overall balance."",
  ""macros"": {
    ""calories"": 350,
    ""carbohydrates"": 33,
    ""fats"": 15,
    ""proteins"": 16
  },
  ""ingredients"": [
    {
      ""name"": ""pizza crust (refined wheat)"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""tomato sauce"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""mozzarella cheese"",",True,,,,yellow,Slice of ham and olive pizza,"A single triangular slice of pizza with tomato sauce, melted cheese, sliced ham and black olives on a baked crust.","This slice can fit into a balanced meal occasionally. Consider pairing with a side of vegetables or salad, choosing whole-grain crusts when possible, and moderating processed meats and portion size to improve overall balance.",350,33,15,16,"[{""name"": ""pizza crust (refined wheat)"", ""impact"": ""orange""}, {""name"": ""tomato sauce"", ""impact"": ""yellow""}, {""name"": ""mozzarella cheese"", ""impact"": ""yellow""}, {""name"": ""ham (processed meat)"", ""impact"": ""red""}, {""name"": ""black olives"", ""impact"": ""green""}, {""name"": ""olive oil / seasonings"", ""impact"": ""yellow""}]",,,,,,
upload_1753200276846_5e3f6aab-de91-48e1-849a-eebc0300e207,Chicken Salad Bowl,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753200276846_5e3f6aab-de91-48e1-849a-eebc0300e207.jpeg,data/json-files/upload_1753200276846_5e3f6aab-de91-48e1-849a-eebc0300e207.json,15765.04,413,924,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Chicken Salad Bowl with Creamy Dressing"",
  ""meal_description"": ""Mixed greens and cucumber topped with grilled chicken, cheese cubes and a creamy dressing. Includes crunchy elements and a rich sauce."",
  ""guidance_message"": ""This meal provides lean protein and fresh vegetables but the creamy dressing and cheese increase calories and fat. Consider asking for dressing on the side or using a lighter dressing to reduce calories and saturated fat."",
  ""macros"": {
    ""calories"": 480,
    ""carbohydrates"": 18,
    ""fats"": 34,
    ""proteins"": 36
  },
  ""ingredients"": [
    {
      ""name"": ""Romaine lettuce / mixed greens"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Cucumber"",
      ""impact"": ""green""
    },
    {
      ""nam",True,,,,yellow,Chicken Salad Bowl with Creamy Dressing,"Mixed greens and cucumber topped with grilled chicken, cheese cubes and a creamy dressing. Includes crunchy elements and a rich sauce.",This meal provides lean protein and fresh vegetables but the creamy dressing and cheese increase calories and fat. Consider asking for dressing on the side or using a lighter dressing to reduce calories and saturated fat.,480,18,34,36,"[{""name"": ""Romaine lettuce / mixed greens"", ""impact"": ""green""}, {""name"": ""Cucumber"", ""impact"": ""green""}, {""name"": ""Grilled chicken breast"", ""impact"": ""green""}, {""name"": ""Cheese cubes (feta or similar)"", ""impact"": ""yellow""}, {""name"": ""Creamy dressing (ranch/caesar-style)"", ""impact"": ""orange""}, {""name"": ""Tortilla chips / crunchy crisps"", ""impact"": ""yellow""}, {""name"": ""Broccoli / additional greens"", ""impact"": ""green""}]",,,,,,
upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88,Grapes and Fig,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88.jpeg,data/json-files/upload_1753203870259_fa36a429-304f-4b3c-b6e0-3519beaece88.json,9920.68,413,754,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Fresh green grapes and a fig"",
  ""meal_description"": ""A small serving of fresh green grapes with one ripe fig, served raw."",
  ""guidance_message"": ""A light fruit snack. To increase satiety, pair with a source of protein or healthy fat (e.g., yogurt, nuts, or cheese) and enjoy as part of a balanced meal or snack."",
  ""macros"": {
    ""calories"": 110,
    ""carbohydrates"": 28,
    ""fats"": 0.5,
    ""proteins"": 1.1
  },
  ""ingredients"": [
    {
      ""name"": ""green grapes"",
      ""impact"": ""green""
    },
    {
      ""name"": ""fresh fig"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Fresh green grapes and a fig,"A small serving of fresh green grapes with one ripe fig, served raw.","A light fruit snack. To increase satiety, pair with a source of protein or healthy fat (e.g., yogurt, nuts, or cheese) and enjoy as part of a balanced meal or snack.",110,28,0.5,1.1,"[{""name"": ""green grapes"", ""impact"": ""green""}, {""name"": ""fresh fig"", ""impact"": ""green""}]",,,,,,
upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f,Jalapeno Hamburger,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f.jpeg,data/json-files/upload_1753210424880_8af29a21-30dc-4b8a-b26b-24215e050a3f.json,9779.72,413,980,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Sesame Seed Beef Burger"",
  ""meal_description"": ""A single sesame-seed bun burger with a beef patty, lettuce, tomato, and a visible sauce."",
  ""guidance_message"": ""This appears to be a typical single burger. To make it more balanced, consider modest portions of sauce, adding more vegetables or a side salad, and watching portion size if tracking calories."",
  ""macros"": {
    ""calories"": 520,
    ""carbohydrates"": 40,
    ""fats"": 28,
    ""proteins"": 28
  },
  ""ingredients"": [
    {
      ""name"": ""sesame seed bun"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""beef patty"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""lettuce"",
      ""impact"": ""green""
    },
    {
      ""name"": ""tomato"",
      ""impact"": ""green""
  ",True,,,,yellow,Sesame Seed Beef Burger,"A single sesame-seed bun burger with a beef patty, lettuce, tomato, and a visible sauce.","This appears to be a typical single burger. To make it more balanced, consider modest portions of sauce, adding more vegetables or a side salad, and watching portion size if tracking calories.",520,40,28,28,"[{""name"": ""sesame seed bun"", ""impact"": ""yellow""}, {""name"": ""beef patty"", ""impact"": ""orange""}, {""name"": ""lettuce"", ""impact"": ""green""}, {""name"": ""tomato"", ""impact"": ""green""}, {""name"": ""condiment/sauce"", ""impact"": ""yellow""}, {""name"": ""sesame seeds"", ""impact"": ""green""}]",,,,,,
upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3,Baked Fish with Sauerkraut,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3.jpeg,data/json-files/upload_1753211834887_fce7ded2-46f9-47f1-ad3e-667e7d7a06c3.json,11945.77,413,1046,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""White fish fillet with sauerkraut"",
  ""meal_description"": ""A lean white fish fillet served alongside a portion of sauerkraut (fermented cabbage)."",
  ""guidance_message"": ""Balanced plate with lean protein and fermented vegetables. Watch added salt and portion size of any cooking fats; adjust to your dietary needs."",
  ""macros"": {
    ""calories"": 200,
    ""carbohydrates"": 6,
    ""fats"": 6,
    ""proteins"": 29
  },
  ""ingredients"": [
    {
      ""name"": ""white fish fillet"",
      ""impact"": ""green""
    },
    {
      ""name"": ""sauerkraut"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""olive oil (cooking)"",
      ""impact"": ""green""
    },
    {
      ""name"": ""black pepper"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,White fish fillet with sauerkraut,A lean white fish fillet served alongside a portion of sauerkraut (fermented cabbage).,Balanced plate with lean protein and fermented vegetables. Watch added salt and portion size of any cooking fats; adjust to your dietary needs.,200,6,6,29,"[{""name"": ""white fish fillet"", ""impact"": ""green""}, {""name"": ""sauerkraut"", ""impact"": ""yellow""}, {""name"": ""olive oil (cooking)"", ""impact"": ""green""}, {""name"": ""black pepper"", ""impact"": ""green""}]",,,,,,
upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7,Fish with Sauerkraut,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7.jpeg,data/json-files/upload_1753211882695_715dc254-cac3-4122-a437-3f9d756e85b7.json,12918.53,413,1324,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""White fish fillet with sauerkraut"",
  ""meal_description"": ""A cooked white fish fillet served alongside a generous portion of sauerkraut (fermented cabbage)."",
  ""guidance_message"": ""Lean protein paired with fermented vegetables — generally a low-calorie, protein-forward meal. Be mindful of sodium from sauerkraut; consider adding a whole grain or a small serving of healthy fat for extra satiety if desired."",
  ""macros"": {
    ""calories"": 210,
    ""carbohydrates"": 12,
    ""fats"": 4,
    ""proteins"": 29
  },
  ""ingredients"": [
    {
      ""name"": ""white fish fillet"",
      ""impact"": ""green""
    },
    {
      ""name"": ""sauerkraut (fermented cabbage)"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""light cooking oil or butt",True,,,,green,White fish fillet with sauerkraut,A cooked white fish fillet served alongside a generous portion of sauerkraut (fermented cabbage).,"Lean protein paired with fermented vegetables — generally a low-calorie, protein-forward meal. Be mindful of sodium from sauerkraut; consider adding a whole grain or a small serving of healthy fat for extra satiety if desired.",210,12,4,29,"[{""name"": ""white fish fillet"", ""impact"": ""green""}, {""name"": ""sauerkraut (fermented cabbage)"", ""impact"": ""yellow""}, {""name"": ""light cooking oil or butter (used in preparation)"", ""impact"": ""yellow""}]",,,,,,
upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04,Classic Oatmeal Bowl,mealAnalysis,vision,gpt-5-mini,data/images/upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04.jpeg,data/json-files/upload_1753212036729_b69c6c19-248c-45b9-be7e-5e50eda48a04.json,8990.41,413,824,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Muesli with milk"",
  ""meal_description"": ""A bowl of mixed oats, seeds and nuts served with milk."",
  ""guidance_message"": ""This is a nutrient-dense breakfast with whole grains, seeds and nuts. Pay attention to portion size and any added sugars to manage total calories."",
  ""macros"": {
    ""calories"": 350,
    ""carbohydrates"": 45,
    ""fats"": 12,
    ""proteins"": 10
  },
  ""ingredients"": [
    {
      ""name"": ""Rolled oats"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Mixed nuts (e.g., almonds)"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Seeds (e.g., flax, chia)"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Milk"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Possible added sugars or dried fru",True,,,,yellow,Muesli with milk,"A bowl of mixed oats, seeds and nuts served with milk.","This is a nutrient-dense breakfast with whole grains, seeds and nuts. Pay attention to portion size and any added sugars to manage total calories.",350,45,12,10,"[{""name"": ""Rolled oats"", ""impact"": ""green""}, {""name"": ""Mixed nuts (e.g., almonds)"", ""impact"": ""yellow""}, {""name"": ""Seeds (e.g., flax, chia)"", ""impact"": ""green""}, {""name"": ""Milk"", ""impact"": ""yellow""}, {""name"": ""Possible added sugars or dried fruit"", ""impact"": ""orange""}]",,,,,,
upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc,Plain Bread Rolls,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc.jpeg,data/json-files/upload_1749840444495_ce8fbfbc-988e-4ee6-9e52-d7ebdf4a58bc.json,806.32,180,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": false,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": false,
  ""no_medical_diagnosis"": false
}",,,,,,,,,,,,,,True,False,True,True,False,False
upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409,Veggie Couscous Plate,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409.jpeg,data/json-files/upload_1749840712880_d8cedf37-9bdb-4ff5-8e21-6a6a740ae409.json,1267.26,230,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": true,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,True,True,True,True,True
upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19,Vegetable Stir-Fry Plate,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19.jpeg,data/json-files/upload_1749840740344_7e95ee66-1e26-4892-9ce4-b79960061c19.json,925.79,199,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": true,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,True,True,True,True,True
upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d,Rice and Bean Bowl,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d.jpeg,data/json-files/upload_1749841037102_96ccbf66-4c05-45dc-8920-fd6ef54fcd0d.json,1756.54,214,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": true,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,True,True,True,True,True
upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30,Berry Yogurt Bowl,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30.jpeg,data/json-files/upload_1749841435404_d2ac9183-048d-4cec-9b9b-a878628e4b30.json,771.57,162,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": true,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,True,True,True,True,True
upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec,Creamy Potatoes with Vegetables,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec.jpeg,data/json-files/upload_1749841861682_5e0c8e9d-bcff-4db4-bd59-62aa98119dec.json,1286.54,212,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": true,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,True,True,True,True,True
upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a,Indian Thali Plate,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a.jpeg,data/json-files/upload_1749843287038_40cbba8a-21fa-447a-88ce-54e9d8f8708a.json,987.07,218,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": false,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": false,
  ""no_treatment_recommendation"": false,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,False,True,False,False,True
upload_1749843713632_58c8331c-7aec-4895-a51b-cb92988cade5,Ginger Lemon Water,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749843713632_58c8331c-7aec-4895-a51b-cb92988cade5.jpeg,data/json-files/upload_1749843713632_58c8331c-7aec-4895-a51b-cb92988cade5.json,703.06,171,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": true,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,True,True,True,True,True
upload_1749850518596_ae5c6336-732a-432f-a1c1-a64db860a708,Espresso and Cake,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749850518596_ae5c6336-732a-432f-a1c1-a64db860a708.jpeg,data/json-files/upload_1749850518596_ae5c6336-732a-432f-a1c1-a64db860a708.json,776.34,210,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": true,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,True,True,True,True,True
upload_1749865296179_d1a4da8d-8804-480e-b835-072f845e11f8,Egg & Bean Quesadilla,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749865296179_d1a4da8d-8804-480e-b835-072f845e11f8.jpeg,data/json-files/upload_1749865296179_d1a4da8d-8804-480e-b835-072f845e11f8.json,2630.59,173,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": false,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": false,
  ""no_treatment_recommendation"": false,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,False,True,False,False,True
upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1,Tuna Avocado Tartare,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1.jpeg,data/json-files/upload_1749869835174_55f1390a-6ea3-4033-a016-b8a4c30d28a1.json,750.7,181,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": true,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,True,True,True,True,True
upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa,Beef Sushi Roll,outputGuardrail,text,gpt-4.1-nano,data/images/upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa.jpeg,data/json-files/upload_1749872693154_5d23dac1-9118-4776-ad69-9853f8e513fa.json,857.6,205,71,1,,"{
  ""no_insuline_guidance"": true,
  ""no_carb_content"": false,
  ""no_emotional_or_judgmental_language"": true,
  ""no_risky_ingredient_substitutions"": true,
  ""no_treatment_recommendation"": true,
  ""no_medical_diagnosis"": true
}",,,,,,,,,,,,,,True,False,True,True,True,True
